target_date,generated_at_utc,history_through,board_mode,weather_source,batter,game_pk,opposing_pitcher_id,model_rank,batter_name,team,opponent,opposing_pitcher,lineup_slot,venue,park_hr_factor,hr_rating,rating,baseline_rating,matchup_rating,pitcher_vulnerability_rating,pitch_matchup_edge_rating,park_rating,weather_rating,lineup_context_rating,weather_temperature_f,weather_wind_mph,weather_wind_direction_deg,recent_power_rating,barrel_rating,contact_quality_rating,exit_velocity_rating,key_factors,expected_lineup,production_score,ranking_score,pitch_matchup_hr_rate,pitch_matchup_pitcher_hr_allowed_rate,pitch_mix_coverage,model_version,rescored_at_utc,rescore_note,original_v1_rank,rank_improvement
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,543760,823575,687064,88,Marcus Semien,New York Mets,Baltimore Orioles,Brandon Young,6,Citi Field,101,5.4,Neutral,5.7,9.2,3.2,9.2,5.5,6.0,5.0,68.18,8.5749198,351.0,3.3,4.5,5.3,6.7,Pitch-type matchup + Weather,False,0.49527777777777776,0.49527777777777776,0.011080239025187788,0.007024434126155605,0.36893730791882784,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,80,-8
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,800543,824465,666157,89,Josue De Paula,Los Angeles Dodgers,Cincinnati Reds,Nick Lodolo,9,Great American Ball Park,81,5.3,Neutral,9.4,1.9,1.6,1.9,4.6,6.6,2.0,75.74000000000001,7.3321778,78.0,8.9,9.8,6.7,9.0,Hitter skill + Pitch-type matchup,False,0.49499999999999994,0.49499999999999994,0.005945866831655926,0.005630081217280757,0.002936622428444657,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,12,-77
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,543510,825034,645261,90,James McCann,Arizona Diamondbacks,Miami Marlins,Sandy Alcantara,8,Chase Field,213,5.3,Neutral,5.3,8.3,2.9,8.3,10.0,4.8,3.0,104.18,6.337984199999999,238.0,7.3,7.4,6.5,5.4,Ballpark + Pitch-type matchup,True,0.4941666666666667,0.4941666666666667,0.00977655215415431,0.006737443767851227,0.12246821249530165,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,71,-19
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,694374,825034,645261,91,Tim Tawa,Arizona Diamondbacks,Miami Marlins,Sandy Alcantara,7,Chase Field,213,5.2,Neutral,6.3,5.9,2.9,5.9,10.0,4.8,4.0,104.18,6.337984199999999,238.0,7.0,8.5,5.2,5.7,Ballpark + Recent power,True,0.4922222222222222,0.4922222222222222,0.008135926227597522,0.006737443767851227,0.3154542411513937,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,73,-18
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,694203,823981,807739,92,Denzer Guzman,Los Angeles Angels,Seattle Mariners,Kade Anderson,6,Angel Stadium,101,5.2,Neutral,2.1,6.9,8.7,6.9,5.5,5.5,5.0,,,,7.0,7.8,3.9,2.2,Pitcher vulnerability + Recent power,True,0.49152777777777773,0.49152777777777773,0.008758086311731462,0.009132808118762294,0.24787158058880665,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,99,7
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,679529,822765,667755,93,Spencer Torkelson,Detroit Tigers,Toronto Blue Jays,José Soriano,8,Rogers Centre,69,5.1,Neutral,6.2,9.1,1.7,9.1,4.1,5.9,3.0,63.86,5.716613199999999,132.0,8.3,4.0,8.0,9.2,Recent power + Hitter skill,False,0.48958333333333326,0.48958333333333326,0.01071963067270952,0.005741085774826886,0.2806546543145586,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,93,0
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,805367,824386,668909,94,Chase Meidroth,Chicago White Sox,Cleveland Guardians,Gavin Williams,8,Progressive Field,60,5.1,Neutral,3.6,3.3,9.8,3.3,3.7,5.9,3.0,66.56,4.2253228,58.0,9.2,3.1,2.4,5.3,Recent power + Pitcher vulnerability,False,0.48944444444444446,0.48944444444444446,0.0067934619393485345,0.011261949860124928,0.38547854670454484,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,102,8
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,695731,824386,668909,95,Braden Montgomery,Chicago White Sox,Cleveland Guardians,Gavin Williams,9,Progressive Field,60,5.0,Neutral,6.9,4.8,4.9,4.8,3.7,5.9,2.0,66.56,4.2253228,58.0,3.3,5.2,6.8,6.2,Pitcher vulnerability + Hitter skill,False,0.48902777777777773,0.48902777777777773,0.0074581415117733205,0.007631544231367073,0.31207416831427043,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,68,-27
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,703197,823981,672282,96,Michael Arroyo,Seattle Mariners,Los Angeles Angels,Reid Detmers,7,Angel Stadium,101,5.0,Neutral,5.9,5.2,5.7,5.2,5.5,5.5,4.0,,,,8.2,5.6,1.9,1.4,Recent power + Hitter skill,True,0.48513888888888895,0.48513888888888895,0.007633757027778529,0.007891391494552473,0.04067349873454814,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,128,32
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,687637,823575,804636,97,Dylan Beavers,Baltimore Orioles,New York Mets,Jonah Tong,1,Citi Field,101,4.9,Neutral,1.9,6.3,7.8,6.3,5.5,6.0,10.0,68.18,8.5749198,351.0,5.7,8.2,4.4,3.0,Lineup context + Pitcher vulnerability,False,0.48208333333333336,0.48208333333333336,0.008358094567599575,0.009026571184323396,0.35124183853625685,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,83,-14
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,672515,825034,645261,98,Gabriel Moreno,Arizona Diamondbacks,Miami Marlins,Sandy Alcantara,3,Chase Field,213,4.9,Neutral,6.1,4.9,2.9,4.9,10.0,4.8,8.0,104.18,6.337984199999999,238.0,6.5,5.9,5.5,5.9,Ballpark + Lineup context,True,0.4802777777777778,0.4802777777777778,0.007566570405608123,0.006737443767851227,0.41396379435016223,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,81,-17
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,641857,823656,665152,99,Ryan McMahon,New York Yankees,Minnesota Twins,Dean Kremer,7,Target Field,113,4.8,Neutral,3.6,4.6,9.3,4.6,6.1,5.6,4.0,59.0,13.4837507,173.0,3.3,1.8,2.0,4.3,Pitcher vulnerability + Ballpark,True,0.4786111111111111,0.4786111111111111,0.0074209622887261946,0.010552176668556222,0.2843872609617537,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,100,1
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,691594,825034,669203,100,Javier Sanoja,Miami Marlins,Arizona Diamondbacks,Corbin Burnes,7,Chase Field,213,4.8,Neutral,7.3,2.6,3.6,2.6,10.0,4.8,4.0,104.18,6.337984199999999,238.0,3.3,2.4,9.1,7.5,Ballpark + Hitter skill,True,0.47291666666666665,0.47291666666666665,0.006458874982799222,0.007238753091177264,0.251641717271212,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,108,8
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,683002,823575,804636,101,Gunnar Henderson,Baltimore Orioles,New York Mets,Jonah Tong,3,Citi Field,101,4.7,Neutral,3.5,5.7,7.8,5.7,5.5,6.0,8.0,68.18,8.5749198,351.0,3.3,3.5,2.6,1.7,Pitcher vulnerability + Lineup context,False,0.4718055555555556,0.4718055555555556,0.007969674197752075,0.009026571184323396,0.44061906801445117,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,89,-12
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,678662,824308,663554,102,Ezequiel Tovar,Colorado Rockies,San Diego Padres,Casey Mize,9,Coors Field,207,4.7,Neutral,1.1,7.8,9.1,7.8,10.0,6.8,2.0,83.66,22.120807600000003,278.0,7.9,3.2,1.2,1.1,Ballpark + Recent power,False,0.46861111111111103,0.46861111111111103,0.009308945431418974,0.010443132967355254,0.27158535873025225,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,133,31
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,699302,824465,669373,103,Héctor Rodríguez,Cincinnati Reds,Los Angeles Dodgers,Tarik Skubal,9,Great American Ball Park,81,4.6,Neutral,7.1,2.3,4.7,2.3,4.6,6.6,2.0,75.74000000000001,7.3321778,78.0,3.3,6.7,7.9,5.8,Hitter skill + Weather,False,0.46652777777777776,0.46652777777777776,0.0062474237228291925,0.0075991636240622445,0.10101119231412753,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,94,-9
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,703601,822765,667755,104,Max Clark,Detroit Tigers,Toronto Blue Jays,José Soriano,7,Rogers Centre,69,4.5,Below average,4.9,3.2,7.3,3.2,4.1,5.9,4.0,63.86,5.716613199999999,132.0,6.8,1.3,7.6,3.6,Recent power + Weather,False,0.4665277777777777,0.4665277777777777,0.006726550220380323,0.008134417383624524,0.15661696628088592,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,143,39
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,668952,823656,701542,105,Ryan Kreidler,Minnesota Twins,New York Yankees,Will Warren,9,Target Field,113,4.5,Below average,2.7,3.7,9.6,3.7,6.1,5.6,2.0,59.0,13.4837507,173.0,3.3,5.9,6.6,3.7,Pitcher vulnerability + Ballpark,True,0.4645833333333333,0.4645833333333333,0.007046976570058226,0.01098450604836043,0.2526730564461264,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,127,22
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,676475,823006,694738,106,Alec Burleson,St. Louis Cardinals,San Francisco Giants,Landen Roupp,3,Busch Stadium,70,4.4,Below average,4.4,9.5,1.9,9.5,4.2,6.1,8.0,85.64,10.7497183,144.0,3.3,7.5,9.3,7.5,Pitch-type matchup + Lineup context,False,0.4633333333333334,0.4633333333333334,0.011452501330136197,0.006057346995221633,0.39096504041035046,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,103,-3
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,665966,823575,804636,107,Carlos Narváez,Baltimore Orioles,New York Mets,Jonah Tong,9,Citi Field,101,4.4,Below average,5.5,2.4,7.6,2.4,5.5,6.0,2.0,68.18,8.5749198,351.0,3.3,3.7,4.2,3.9,Pitcher vulnerability + Weather,False,0.46125,0.46125,0.006392729374933414,0.008568456109651913,0.18493640465752484,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,90,-17
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,683766,823006,687273,108,Christian Koss,San Francisco Giants,St. Louis Cardinals,Quinn Mathews,9,Busch Stadium,70,4.3,Below average,6.7,9.2,2.2,9.2,4.2,6.1,2.0,85.64,10.7497183,144.0,7.9,4.4,2.3,1.3,Recent power + Hitter skill,False,0.46124999999999994,0.46124999999999994,0.010793115577068807,0.006370246387950805,0.13586879454735792,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,126,18
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,665926,822765,675512,109,Andrés Giménez,Toronto Blue Jays,Detroit Tigers,Troy Melton,7,Rogers Centre,69,4.3,Below average,3.5,3.1,9.9,3.1,4.1,5.9,4.0,63.86,5.716613199999999,132.0,3.3,2.5,4.3,1.8,Pitcher vulnerability + Weather,False,0.45958333333333323,0.45958333333333323,0.0067231557787628925,0.011410654796135244,0.34918234307247353,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,135,26
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,664983,824308,663554,110,Jake McCarthy,Colorado Rockies,San Diego Padres,Casey Mize,1,Coors Field,207,4.2,Below average,3.1,8.6,3.4,8.6,10.0,6.8,10.0,83.66,22.120807600000003,278.0,3.3,6.3,6.4,2.6,Ballpark + Lineup context,False,0.45638888888888884,0.45638888888888884,0.010194449706452327,0.007087848269076042,0.33357678985639777,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,63,-47
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,695491,823006,694738,111,Joshua Báez,St. Louis Cardinals,San Francisco Giants,Landen Roupp,6,Busch Stadium,70,4.2,Below average,7.1,5.1,2.7,5.1,4.2,6.1,5.0,85.64,10.7497183,144.0,3.3,5.7,4.9,6.5,Pitch-type matchup + Hitter skill,False,0.4555555555555555,0.4555555555555555,0.007590096284300551,0.0066091822275535245,0.10514046435632868,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,76,-35
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,686948,824629,656849,112,Drake Baldwin,Atlanta Braves,Chicago Cubs,David Peterson,2,Wrigley Field,107,4.1,Below average,5.1,1.2,5.5,1.2,5.8,6.1,9.0,69.98,12.3652829,132.0,5.7,6.4,5.9,7.4,Lineup context + Pitcher vulnerability,False,0.4536111111111111,0.4536111111111111,0.00477836378234002,0.00778958632803554,0.27679764368592136,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,58,-54
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,571448,825034,645261,113,Nolan Arenado,Arizona Diamondbacks,Miami Marlins,Sandy Alcantara,6,Chase Field,213,4.1,Below average,5.8,3.6,2.9,3.6,10.0,4.8,5.0,104.18,6.337984199999999,238.0,9.7,3.6,8.1,7.3,Ballpark + Recent power,True,0.4523611111111111,0.4523611111111111,0.006980260939504841,0.006737443767851227,0.39344180688931263,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,75,-38
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,663656,824465,666157,114,Kyle Tucker,Los Angeles Dodgers,Cincinnati Reds,Nick Lodolo,4,Great American Ball Park,81,4.0,Below average,8.1,1.5,1.6,1.5,4.6,6.6,7.0,75.74000000000001,7.3321778,78.0,9.4,8.6,5.7,5.7,Recent power + Hitter skill,False,0.4519444444444444,0.4519444444444444,0.0054028368371119035,0.005630081217280757,0.23969335348402304,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,47,-67
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,683011,823656,665152,115,Anthony Volpe,New York Yankees,Minnesota Twins,Dean Kremer,6,Target Field,113,4.0,Below average,1.9,4.8,8.9,4.8,6.1,5.6,5.0,59.0,13.4837507,173.0,7.7,2.8,4.0,3.7,Pitcher vulnerability + Recent power,True,0.4480555555555555,0.4480555555555555,0.007544470481480629,0.009175912797861537,0.1565871836447267,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,120,5
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,687952,823575,804636,116,Christian Encarnacion-Strand,Baltimore Orioles,New York Mets,Jonah Tong,6,Citi Field,101,3.9,Below average,2.2,5.8,7.6,5.8,5.5,6.0,5.0,68.18,8.5749198,351.0,3.3,7.2,2.8,4.6,Pitcher vulnerability + Pitch-type matchup,False,0.43625,0.43625,0.007998967960611862,0.008568456109651913,0.18783357381879331,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,66,-50
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,694249,824308,663554,117,Cole Carrigg,Colorado Rockies,San Diego Padres,Casey Mize,5,Coors Field,207,3.9,Below average,4.3,6.8,3.4,6.8,10.0,6.8,6.0,83.66,22.120807600000003,278.0,3.3,4.7,4.8,3.2,Ballpark + Pitcher vulnerability,False,0.4333333333333333,0.4333333333333333,0.008636616282910762,0.007087848269076042,0.30371864288362116,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,85,-32
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,669364,825034,669203,118,Xavier Edwards,Miami Marlins,Arizona Diamondbacks,Corbin Burnes,5,Chase Field,213,3.8,Below average,2.5,3.9,8.4,3.9,10.0,4.8,6.0,104.18,6.337984199999999,238.0,3.3,1.3,3.0,2.8,Ballpark + Lineup context,True,0.4294444444444445,0.4294444444444445,0.007095280010381439,0.009062793159317142,0.2729926981408099,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,167,49
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,701807,823575,687064,119,Carson Benge,New York Mets,Baltimore Orioles,Brandon Young,4,Citi Field,101,3.8,Below average,4.2,4.5,6.2,4.5,5.5,6.0,7.0,68.18,8.5749198,351.0,5.7,2.6,1.5,1.8,Lineup context + Weather,False,0.4272222222222223,0.4272222222222223,0.007408606828601232,0.00806459991431712,0.42164741305386416,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,114,-5
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,800050,824386,656794,120,Chase DeLauter,Cleveland Guardians,Chicago White Sox,Sean Newcomb,3,Progressive Field,60,3.7,Below average,7.2,3.1,1.1,3.1,3.7,5.9,8.0,66.56,4.2253228,58.0,5.9,3.8,9.4,9.3,Lineup context + Hitter skill,False,0.42722222222222217,0.42722222222222217,0.0067077686028561715,0.0033797106753234466,0.21524967183581245,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,91,-29
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,668709,824465,669373,121,JJ Bleday,Cincinnati Reds,Los Angeles Dodgers,Tarik Skubal,7,Great American Ball Park,81,3.6,Below average,4.9,3.8,4.7,3.8,4.6,6.6,4.0,75.74000000000001,7.3321778,78.0,3.3,8.7,5.7,4.2,Weather + Pitch-type matchup,False,0.4218055555555556,0.4218055555555556,0.0070793062252583906,0.0075991636240622445,0.24477297851808755,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,98,-23
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,672695,825034,645261,122,Geraldo Perdomo,Arizona Diamondbacks,Miami Marlins,Sandy Alcantara,4,Chase Field,213,3.6,Below average,2.8,4.0,6.8,4.0,10.0,4.8,7.0,104.18,6.337984199999999,238.0,3.3,1.3,6.2,4.3,Ballpark + Lineup context,True,0.42180555555555554,0.42180555555555554,0.007183654730491581,0.00812431510109259,0.41006533535752826,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,148,26
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,671056,823006,694738,123,Iván Herrera,St. Louis Cardinals,San Francisco Giants,Landen Roupp,2,Busch Stadium,70,3.5,Below average,7.0,1.7,2.7,1.7,4.2,6.1,9.0,85.64,10.7497183,144.0,3.3,2.9,5.5,7.7,Lineup context + Hitter skill,False,0.4136111111111111,0.4136111111111111,0.005845000802428528,0.0066091822275535245,0.36379552737062926,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,115,-8
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,676724,823575,687064,124,Jared Young,New York Mets,Baltimore Orioles,Brandon Young,5,Citi Field,101,3.5,Below average,3.3,3.2,6.2,3.2,5.5,6.0,6.0,68.18,8.5749198,351.0,6.2,2.9,7.4,4.9,Recent power + Weather,False,0.4108333333333334,0.4108333333333334,0.006742883894217736,0.00806459991431712,0.38962771496600307,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,113,-11
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,691019,824386,668909,125,Kyle Teel,Chicago White Sox,Cleveland Guardians,Gavin Williams,2,Progressive Field,60,3.4,Weak,1.7,8.2,4.9,8.2,3.7,5.9,9.0,66.56,4.2253228,58.0,3.3,6.9,5.4,5.6,Lineup context + Pitcher vulnerability,False,0.41,0.41,0.00959641319243235,0.007631544231367073,0.16206673879241149,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,97,-28
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,640902,823981,672282,126,Jhonny Pereda,Seattle Mariners,Los Angeles Angels,Reid Detmers,9,Angel Stadium,101,3.4,Weak,3.8,4.3,5.7,4.3,5.5,5.5,2.0,,,,3.3,1.9,8.5,8.1,Ballpark + Weather,True,0.40861111111111115,0.40861111111111115,0.0073598946759336785,0.007891391494552473,0.07345276652690017,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,147,21
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,803011,824386,668909,127,Sam Antonacci,Chicago White Sox,Cleveland Guardians,Gavin Williams,1,Progressive Field,60,3.3,Weak,2.8,7.3,4.9,7.3,3.7,5.9,10.0,66.56,4.2253228,58.0,3.3,2.4,3.3,4.9,Lineup context + Pitcher vulnerability,False,0.40680555555555553,0.40680555555555553,0.008983127653518847,0.007631544231367073,0.3823398497108992,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,109,-18
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,666139,823981,807739,128,Josh Lowe,Los Angeles Angels,Seattle Mariners,Kade Anderson,7,Angel Stadium,101,3.3,Weak,4.2,3.3,5.9,3.3,5.5,5.5,4.0,,,,7.9,4.9,1.8,3.4,Pitcher vulnerability + Recent power,True,0.4061111111111112,0.4061111111111112,0.006778847411198646,0.007986771809040907,0.10023521733752033,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,87,-41
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,669357,823006,694738,129,Nolan Gorman,St. Louis Cardinals,San Francisco Giants,Landen Roupp,7,Busch Stadium,70,3.2,Weak,5.0,8.4,1.9,8.4,4.2,6.1,4.0,85.64,10.7497183,144.0,3.3,5.3,1.7,7.6,Pitch-type matchup + Weather,False,0.4023611111111111,0.4023611111111111,0.009842996400192927,0.006057346995221633,0.1248320766610921,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,110,-19
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,677008,823575,804636,130,Heston Kjerstad,Baltimore Orioles,New York Mets,Jonah Tong,7,Citi Field,101,3.2,Weak,1.6,6.5,7.8,6.5,5.5,6.0,4.0,68.18,8.5749198,351.0,3.3,1.3,1.5,4.5,Pitcher vulnerability + Weather,False,0.3975000000000001,0.3975000000000001,0.008422944248174745,0.009026571184323396,0.02053770738488924,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,132,2
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,643289,824629,656849,131,Mauricio Dubón,Atlanta Braves,Chicago Cubs,David Peterson,6,Wrigley Field,107,3.1,Weak,1.8,7.7,6.5,7.7,5.8,6.1,5.0,69.98,12.3652829,132.0,3.3,2.2,3.5,1.9,Pitcher vulnerability + Pitch-type matchup,False,0.3970833333333333,0.3970833333333333,0.00925087571045313,0.008116002412460646,0.23728747074194098,v1_handedness_candidate,2026-09-14T20:56:41.538925+00:00,Frozen Sep14 inputs; refreshed history through same cutoff; matchup-only change,129,-2
